ID	unique_F3_id	cyanotype_pheno_PCR	exp_id	Trt	Rep	date	pixels_per_mm	leaf_area	number_of_photo	date_binned	exp_week
0764	DG_F3_032	acLi	3	Drought	2	2022-01-08	10.4009	5742.182892798434	1	2022-01-07	3
0765	DG_F3_033	acLi	3	Drought	2	2022-01-08	10.4009	4727.186605378385	1	2022-01-07	3
0766	DG_F3_038	AcLi	3	Drought	2	2022-01-08	10.4009	4594.933238978092	1	2022-01-07	3
0767	DG_F3_040	Acli	3	Drought	2	2022-01-08	10.4009	4347.121101810337	1	2022-01-07	3
0768	DG_F3_042	AcLi	3	Drought	2	2022-01-08	10.4009	3968.331265018219	1	2022-01-07	3
0769	DG_F3_049	acLi	3	Drought	2	2022-01-08	10.4009	4199.994200319663	1	2022-01-07	3
0770	DG_F3_051	acLi	3	Drought	2	2022-01-08	10.4009	6811.921924037771	1	2022-01-07	3
0771	DG_F3_054	AcLi	3	Drought	2	2022-01-08	10.4009	10049.92471587352	1	2022-01-07	3
0772	DG_F3_056	acLi	3	Drought	2	2022-01-08	10.4009	7380.527279503519	1	2022-01-07	3
0773	DG_F3_057	acli	3	Drought	2	2022-01-08	10.4009	7745.802443640487	1	2022-01-07	3
0774	DG_F3_059	acLi	3	Drought	2	2022-01-08	10.4009	5826.256728501983	1	2022-01-07	3
0775	DG_F3_063	AcLi	3	Drought	2	2022-01-08	10.4009	6611.041382677263	1	2022-01-07	3
0776	DG_F3_066	acLi	3	Drought	2	2022-01-08	10.4009	10627.542934430085	1	2022-01-07	3
0777	DG_F3_068	AcLi	3	Drought	2	2022-01-08	10.4009	5332.166951882447	1	2022-01-07	3
0778	DG_F3_069	acli	3	Drought	2	2022-01-08	10.4009	8415.26867006406	1	2022-01-07	3
0779	DG_F3_070	acLi	3	Drought	2	2022-01-08	10.4009	9739.447759328705	1	2022-01-07	3
0780	DG_F3_075	Acli	3	Drought	2	2022-01-08	10.4009	9443.326675994182	1	2022-01-07	3
0781	DG_F3_076	AcLi	3	Drought	2	2022-01-08	10.4009	11283.762563100694	1	2022-01-07	3
0782	DG_F3_077	Acli	3	Drought	2	2022-01-08	10.4009	9479.54451967604	1	2022-01-07	3
0783	DG_F3_081	acLi	3	Drought	2	2022-01-08	10.4009	7870.605176552373	1	2022-01-07	3
0784	DG_F3_082	acLi	3	Drought	2	2022-01-08	10.4009	4609.732822371317	1	2022-01-07	3
0785	DG_F3_085	AcLi	3	Drought	2	2022-01-08	10.4009	3214.763471004663	1	2022-01-07	3
0786	DG_F3_088	acLi	3	Drought	2	2022-01-08	10.4009	4077.9646560511032	1	2022-01-07	3
0787	DG_F3_090	acLi	3	Drought	2	2022-01-08	10.4009	11480.54802923122	1	2022-01-07	3
0788	DG_F3_092	acLi	3	Drought	2	2022-01-08	10.4009	5595.656848847148	1	2022-01-07	3
0789	DG_F3_093	Acli	3	Drought	2	2022-01-08	10.4009	4262.039674233046	1	2022-01-07	3
0790	DG_F3_094	Acli	3	Drought	2	2022-01-08	10.4009	8800.288937341522	1	2022-01-07	3
0791	DG_F3_095	Acli	3	Drought	2	2022-01-08	10.4009	9726.1087219543	1	2022-01-07	3
0792	DG_F3_096	acLi	3	Drought	2	2022-01-08	10.4009	9719.09255468668	1	2022-01-07	3
0793	DG_F3_097	acli	3	Drought	2	2022-01-08	10.4009	7164.8563987119305	1	2022-01-07	3
0794	DG_F3_098	Acli	3	Drought	2	2022-01-08	10.4009	5647.644891947396	1	2022-01-07	3
0795	DG_F3_099	AcLi	3	Drought	2	2022-01-08	10.4009	9980.188265455974	1	2022-01-07	3
0796	DG_F3_101	AcLi	3	Drought	2	2022-01-08	10.4009	6559.644953154258	1	2022-01-07	3
0797	DG_F3_102	Acli	3	Drought	2	2022-01-08	10.4009	6328.749266710801	1	2022-01-07	3
0798	DG_F3_103	Acli	3	Drought	2	2022-01-08	10.4009	7005.638394736348	1	2022-01-07	3
0799	DG_F3_106	Acli	3	Drought	2	2022-01-08	10.4009	3052.5319353699983	1	2022-01-07	3
0800	DG_F3_107	Acli	3	Drought	2	2022-01-08	10.4009	9347.928986663712	1	2022-01-07	3
0801	DG_F3_115	AcLi	3	Drought	2	2022-01-08	10.4009	8275.64786583466	1	2022-01-07	3
0802	DG_F3_118	acLi	3	Drought	2	2022-01-08	10.4009	3098.076936855582	1	2022-01-07	3
0803	DG_F3_119	acli	3	Drought	2	2022-01-08	10.4009	8393.739482229694	1	2022-01-07	3
0804	DG_F3_120	AcLi	3	Drought	2	2022-01-08	10.4009	8837.116882524911	1	2022-01-07	3
0805	DG_F3_121	acLi	3	Drought	2	2022-01-08	10.4009	9471.391345064658	1	2022-01-07	3
0806	DG_F3_124	AcLi	3	Drought	2	2022-01-08	10.4009	7050.037144916023	1	2022-01-07	3
0807	DG_F3_126	AcLi	3	Drought	2	2022-01-08	10.4009	10363.350496342406	1	2022-01-07	3
0808	DG_F3_127	Acli	3	Drought	2	2022-01-08	10.4009	6246.88473795977	1	2022-01-07	3
0809	DG_F3_129	acLi	3	Drought	2	2022-01-08	10.4009	4487.694034140613	1	2022-01-07	3
0810	DG_F3_131	acli	3	Drought	2	2022-01-08	10.4009	8643.631510879944	1	2022-01-07	3
0811	DG_F3_132	acli	3	Drought	2	2022-01-08	10.4009	9267.515759969356	1	2022-01-07	3
0812	DG_F3_133	acLi	3	Drought	2	2022-01-08	10.4009	7475.435038840334	1	2022-01-07	3
0813	DG_F3_136	AcLi	3	Drought	2	2022-01-08	10.4009	6419.848513644113	1	2022-01-07	3
0814	DG_F3_139	AcLi	3	Drought	2	2022-01-08	10.4009	4456.320026622433	1	2022-01-07	3
0815	DG_F3_145	AcLi	3	Drought	2	2022-01-08	10.4009	6878.792746190544	1	2022-01-07	3
0816	DG_F3_150	AcLi	3	Drought	2	2022-01-08	10.4009	7529.650876817389	1	2022-01-07	3
0817	DG_F3_152	Acli	3	Drought	2	2022-01-08	10.4009	6000.274315870791	1	2022-01-07	3
0818	DG_F3_154	Acli	3	Drought	2	2022-01-08	10.4009	6348.096879479083	1	2022-01-07	3
0819	DG_F3_157	acLi	3	Drought	2	2022-01-08	10.4009	8213.251121359788	1	2022-01-07	3
0820	DG_F3_159	AcLi	3	Drought	2	2022-01-08	10.4009	4746.589681919534	1	2022-01-07	3
0821	DG_F3_163	AcLi	3	Drought	2	2022-01-08	10.4009	6453.607463395555	1	2022-01-07	3
0822	DG_F3_164	acLi	3	Drought	2	2022-01-08	10.4009	7095.424999045152	1	2022-01-07	3
0823	DG_F3_165	Acli	3	Drought	2	2022-01-08	10.4009	8264.351744094172	1	2022-01-07	3
0824	DG_F3_167	AcLi	3	Drought	2	2022-01-08	10.4009	7183.076248098593	1	2022-01-07	3
0825	DG_F3_175	AcLi	3	Drought	2	2022-01-08	10.4009	12960.561832326588	1	2022-01-07	3
0826	DG_F3_179	Acli	3	Drought	2	2022-01-08	10.4009	6642.341438498287	1	2022-01-07	3
0827	DG_F3_180	acLi	3	Drought	2	2022-01-08	10.4009	6676.553342394805	1	2022-01-07	3
0828	DG_F3_185	AcLi	3	Drought	2	2022-01-08	10.4009	7793.113041895655	1	2022-01-07	3
0829	DG_F3_190	AcLi	3	Drought	2	2022-01-08	10.4009	7135.321939660492	1	2022-01-07	3
0830	DG_F3_194	Acli	3	Drought	2	2022-01-08	10.4009	9297.031731096507	1	2022-01-07	3
0831	DG_F3_195	Acli	3	Drought	2	2022-01-08	10.4009	5939.421313074038	1	2022-01-07	3
0832	DG_F3_196	acLi	3	Drought	2	2022-01-08	10.4009	7224.63710189993	1	2022-01-07	3
0833	DG_F3_200	acLi	3	Drought	2	2022-01-08	10.4009	2216.8962454382345	1	2022-01-07	3
0834	DG_F3_203	Acli	3	Drought	2	2022-01-08	10.4009	9143.923986098387	1	2022-01-07	3
0835	DG_F3_210	acLi	3	Drought	2	2022-01-08	10.4009	6304.548573816695	1	2022-01-07	3
0836	DG_F3_212	AcLi	3	Drought	2	2022-01-08	10.4009	6106.459709023805	1	2022-01-07	3
0837	DG_F3_214	AcLi	3	Drought	2	2022-01-08	10.4009	13512.583519705237	1	2022-01-07	3
0838	DG_F3_218	Acli	3	Drought	2	2022-01-08	10.4009	8645.887037643184	1	2022-01-07	3
0839	DG_F3_220	AcLi	3	Drought	2	2022-01-08	10.4009	9752.250646898734	1	2022-01-07	3
0840	DG_F3_223	AcLi	3	Drought	2	2022-01-08	10.4009	5176.665020688924	1	2022-01-07	3
0841	DG_F3_225	AcLi	3	Drought	2	2022-01-08	10.4009	4048.9201269933183	1	2022-01-07	3
0842	DG_F3_227	acLi	3	Drought	2	2022-01-08	10.4009	6486.922702964063	1	2022-01-07	3
0843	DG_F3_230	AcLi	3	Drought	2	2022-01-08	10.4009	3759.4362084784943	1	2022-01-07	3
0844	DG_F3_231	acli	3	Drought	2	2022-01-08	10.4009	4291.130423101552	1	2022-01-07	3
0845	DG_F3_232	AcLi	3	Drought	2	2022-01-08	10.4009	8155.07886758492	1	2022-01-07	3
0846	DG_F3_236	acLi	3	Drought	2	2022-01-08	10.4009	11531.685627814182	1	2022-01-07	3
0847	DG_F3_239	AcLi	3	Drought	2	2022-01-08	10.4009	6361.3342332699	1	2022-01-07	3
0848	DG_F3_241	acli	3	Drought	2	2022-01-08	10.4009	5443.344084593451	1	2022-01-07	3
0849	DG_F3_245	AcLi	3	Drought	2	2022-01-08	10.4009	12107.048319607506	1	2022-01-07	3
0850	DG_F3_246	AcLi	3	Drought	2	2022-01-08	10.4009	6579.186689127573	1	2022-01-07	3
0851	DG_F3_247	acli	3	Drought	2	2022-01-08	10.4009	4715.391309682099	1	2022-01-07	3
0852	DG_F3_248	Acli	3	Drought	2	2022-01-08	10.4009	3627.8114315040216	1	2022-01-07	3
0853	DG_F3_249	AcLi	3	Drought	2	2022-01-08	10.4009	6879.8373139128635	1	2022-01-07	3
0854	DG_F3_250	Acli	3	Drought	2	2022-01-08	10.4009	3724.965473641932	1	2022-01-07	3
0855	DG_F3_255	acLi	3	Drought	2	2022-01-08	10.4009	2797.638923199613	1	2022-01-07	3
0856	DG_F3_257	acLi	3	Drought	2	2022-01-08	10.4009	5824.213812868065	1	2022-01-07	3
0857	DG_F3_263	AcLi	3	Drought	2	2022-01-08	10.4009	4894.317440949596	1	2022-01-07	3
0858	DG_F3_266	acLi	3	Drought	2	2022-01-08	10.4009	4928.945323142613	1	2022-01-07	3
0859	DG_F3_269	acLi	3	Drought	2	2022-01-08	10.4009	8377.155814142594	1	2022-01-07	3
0860	DG_F3_270	Acli	3	Drought	2	2022-01-08	10.4009	6114.058245906523	1	2022-01-07	3
0861	DG_F3_271	Acli	3	Drought	2	2022-01-08	10.4009	5024.426208132383	1	2022-01-07	3
0862	DG_F3_273	AcLi	3	Drought	2	2022-01-08	10.4009	6574.795807108971	1	2022-01-07	3
0863	DG_F3_274	acLi	3	Drought	2	2022-01-08	10.4009	11108.386113296656	1	2022-01-07	3
0864	DG_F3_276	acLi	3	Drought	2	2022-01-08	10.4009	7717.44196778139	1	2022-01-07	3
0865	DG_F3_280	Acli	3	Drought	2	2022-01-08	10.4009	10626.988296701416	1	2022-01-07	3
0866	DG_F3_283	Acli	3	Drought	2	2022-01-08	10.4009	5538.242599968122	1	2022-01-07	3
0867	DG_F3_285	acLi	3	Drought	2	2022-01-08	10.4009	11231.95015528119	1	2022-01-07	3
0868	DG_F3_286	AcLi	3	Drought	2	2022-01-08	10.4009	11507.004248888568	1	2022-01-07	3
0869	DG_F3_287	acli	3	Drought	2	2022-01-08	10.4009	8963.361673531328	1	2022-01-07	3
0870	DG_F3_292	acli	3	Drought	2	2022-01-08	10.4009	7609.296854653758	1	2022-01-07	3
0871	DG_F3_293	Acli	3	Drought	2	2022-01-08	10.4009	5070.008185466544	1	2022-01-07	3
0872	DG_F3_294	acLi	3	Drought	2	2022-01-08	10.4009	6431.089171611734	1	2022-01-07	3
0873	DG_F3_297	AcLi	3	Drought	2	2022-01-08	10.4009	9128.847083840832	1	2022-01-07	3
0874	DG_F3_298	Acli	3	Drought	2	2022-01-08	10.4009	8717.139497852415	1	2022-01-07	3
0875	DG_F3_299	Acli	3	Drought	2	2022-01-08	10.4009	9555.09542228243	1	2022-01-07	3
0876	DG_F3_300	acLi	3	Drought	2	2022-01-08	10.4009	6109.676607850065	1	2022-01-07	3
0877	DG_F3_302	AcLi	3	Drought	2	2022-01-08	10.4009	6627.255292278585	1	2022-01-07	3
0878	DG_F3_304	AcLi	3	Drought	2	2022-01-08	10.4009	4096.092065816321	1	2022-01-07	3
0879	DG_F3_305	acLi	3	Drought	2	2022-01-08	10.4009	7111.555712987174	1	2022-01-07	3
0880	DG_F3_307	Acli	3	Drought	2	2022-01-08	10.4009	7886.551011251508	1	2022-01-07	3
0881	DG_F3_309	acLi	3	Drought	2	2022-01-08	10.4009	9155.090692368854	1	2022-01-07	3
0882	DG_F3_312	acLi	3	Drought	2	2022-01-08	10.4009	3922.730799759768	1	2022-01-07	3
0883	DG_F3_315	AcLi	3	Drought	2	2022-01-08	10.4009	5959.822737526785	1	2022-01-07	3
0884	DG_F3_316	acLi	3	Drought	2	2022-01-08	10.4009	8791.128170856395	1	2022-01-07	3
0885	DG_F3_317	acLi	3	Drought	2	2022-01-08	10.4009	3826.843180435644	1	2022-01-07	3
0886	DG_F3_318	AcLi	3	Drought	2	2022-01-08	10.4009	7945.481269922219	1	2022-01-07	3
0887	DG_F3_324	AcLi	3	Drought	2	2022-01-08	10.4009	9500.93504807824	1	2022-01-07	3
0888	DG_F3_325	acLi	3	Drought	2	2022-01-08	10.4009	11814.541625471456	1	2022-01-07	3
0889	DG_F3_328	acLi	3	Drought	2	2022-01-08	10.4009	8191.4261267368	1	2022-01-07	3
0890	DG_F3_329	acli	3	Drought	2	2022-01-08	10.4009	8135.269056709416	1	2022-01-07	3
0891	DG_F3_330	acli	3	Drought	2	2022-01-08	10.4009	9960.406186466904	1	2022-01-07	3
0892	DG_F3_331	acli	3	Drought	2	2022-01-08	10.4009	8318.946584519148	1	2022-01-07	3
0893	DG_F3_332	acli	3	Drought	2	2022-01-08	10.4009	11141.285374568666	1	2022-01-07	3
0894	DG_F3_333	Acli	3	Drought	2	2022-01-08	10.4009	7666.535468252039	1	2022-01-07	3
0895	DG_F3_334	acLi	3	Drought	2	2022-01-08	10.4009	7882.687035075138	1	2022-01-07	3
0896	DG_F3_335	Acli	3	Drought	2	2022-01-08	10.4009	10273.785747125068	1	2022-01-07	3
0897	DG_F3_336	Acli	3	Drought	2	2022-01-08	10.4009	6985.58824084509	1	2022-01-07	3
0898	DG_F3_337	acLi	3	Drought	2	2022-01-08	10.4009	8446.402334566485	1	2022-01-07	3
0899	DG_F3_338	acli	3	Drought	2	2022-01-08	10.4009	4902.008417453758	1	2022-01-07	3
0900	DG_F3_342	acLi	3	Drought	2	2022-01-08	10.4009	8028.325658660559	1	2022-01-07	3
0601	DG_F3_004	acLi	3	Control	2	2022-01-14	10.2663	33183.82684258984	1	2022-01-14	4
0602	DG_F3_007	Acli	3	Control	2	2022-01-14	10.2663	37047.27955687676	1	2022-01-14	4
0603	DG_F3_008	Acli	3	Control	2	2022-01-14	10.2663	15932.619934905044	1	2022-01-14	4
0604	DG_F3_009	AcLi	3	Control	2	2022-01-14	10.2663	50990.5908044509	1	2022-01-14	4
0605	DG_F3_011	AcLi	3	Control	2	2022-01-14	10.2663	34456.69141478081	1	2022-01-14	4
0606	DG_F3_013	AcLi	3	Control	2	2022-01-14	10.2663	23932.569406671224	1	2022-01-14	4
0607	DG_F3_015	acLi	3	Control	2	2022-01-14	10.2663	29728.45058593384	1	2022-01-14	4
0608	DG_F3_017	acLi	3	Control	2	2022-01-14	10.2663	32802.26918754154	1	2022-01-14	4
0609	DG_F3_019	Acli	3	Control	2	2022-01-14	10.2663	23754.09169812681	1	2022-01-14	4
0610	DG_F3_020	Acli	3	Control	2	2022-01-14	10.2663	33064.65826998244	1	2022-01-14	4
0611	DG_F3_022	acli	3	Control	2	2022-01-14	10.2663	28813.94564649618	1	2022-01-14	4
0612	DG_F3_024	AcLi	3	Control	2	2022-01-14	10.2663	45821.54960022437	1	2022-01-14	4
0613	DG_F3_028	AcLi	3	Control	2	2022-01-14	10.2663	18742.53138308321	1	2022-01-14	4
0614	DG_F3_032	acLi	3	Control	2	2022-01-14	10.2663	32801.34885700468	1	2022-01-14	4
0615	DG_F3_033	acLi	3	Control	2	2022-01-14	10.2663	38990.04039251882	1	2022-01-14	4
0616	DG_F3_038	AcLi	3	Control	2	2022-01-14	10.2663	23711.016433824458	1	2022-01-14	4
0617	DG_F3_040	Acli	3	Control	2	2022-01-14	10.2663	17799.202070748946	1	2022-01-14	4
0618	DG_F3_042	AcLi	3	Control	2	2022-01-14	10.2663	27762.823806025557	1	2022-01-14	4
0619	DG_F3_049	acLi	3	Control	2	2022-01-14	10.2663	12024.934427186938	1	2022-01-14	4
0620	DG_F3_051	acLi	3	Control	2	2022-01-14	10.2663	24469.36879619423	1	2022-01-14	4
0621	DG_F3_054	AcLi	3	Control	2	2022-01-14	10.2663	31285.78268550659	1	2022-01-14	4
0622	DG_F3_056	acLi	3	Control	2	2022-01-14	10.2663	31942.661490230184	1	2022-01-14	4
0623	DG_F3_057	acli	3	Control	2	2022-01-14	10.2663	21557.95532653884	1	2022-01-14	4
0624	DG_F3_059	acLi	3	Control	2	2022-01-14	10.2663	21896.048711593947	1	2022-01-14	4
0625	DG_F3_063	AcLi	3	Control	2	2022-01-14	10.2663	10104.546162739804	1	2022-01-14	4
0626	DG_F3_066	acLi	3	Control	2	2022-01-14	10.2663	46569.46522454732	1	2022-01-14	4
0627	DG_F3_068	AcLi	3	Control	2	2022-01-14	10.2663	17078.488380953495	1	2022-01-14	4
0628	DG_F3_069	acli	3	Control	2	2022-01-14	10.2663	29271.501730412736	1	2022-01-14	4
0629	DG_F3_070	acLi	3	Control	2	2022-01-14	10.2663	29776.69677954122	1	2022-01-14	4
0630	DG_F3_075	Acli	3	Control	2	2022-01-14	10.2663	49791.21984399694	1	2022-01-14	4
0631	DG_F3_076	AcLi	3	Control	2	2022-01-14	10.2663	49539.23903577183	1	2022-01-14	4
0632	DG_F3_077	Acli	3	Control	2	2022-01-14	10.2663	39828.48048748248	1	2022-01-14	4
0633	DG_F3_081	acLi	3	Control	2	2022-01-14	10.2663	27189.135291478855	1	2022-01-14	4
0634	DG_F3_082	acLi	3	Control	2	2022-01-14	10.2663	16150.918543069942	1	2022-01-14	4
0635	DG_F3_085	AcLi	3	Control	2	2022-01-14	10.2663	17535.313893206778	1	2022-01-14	4
0636	DG_F3_088	acLi	3	Control	2	2022-01-14	10.2663	33543.201685316795	1	2022-01-14	4
0637	DG_F3_090	acLi	3	Control	2	2022-01-14	10.2663	41581.150371517106	1	2022-01-14	4
0638	DG_F3_092	acLi	3	Control	2	2022-01-14	10.2663	17828.908822407688	1	2022-01-14	4
0639	DG_F3_093	Acli	3	Control	2	2022-01-14	10.2663	25851.135985932004	1	2022-01-14	4
0640	DG_F3_094	Acli	3	Control	2	2022-01-14	10.2663	26992.22250836627	1	2022-01-14	4
0641	DG_F3_095	Acli	3	Control	2	2022-01-14	10.2663	22193.98911899981	1	2022-01-14	4
0642	DG_F3_096	acLi	3	Control	2	2022-01-14	10.2663	35652.42849280574	1	2022-01-14	4
0643	DG_F3_097	acli	3	Control	2	2022-01-14	10.2663	32754.72510176641	1	2022-01-14	4
0644	DG_F3_098	Acli	3	Control	2	2022-01-14	10.2663	29650.12761086425	1	2022-01-14	4
0645	DG_F3_099	AcLi	3	Control	2	2022-01-14	10.2663	22802.688145721775	1	2022-01-14	4
0646	DG_F3_101	AcLi	3	Control	2	2022-01-14	10.2663	38590.64540335412	1	2022-01-14	4
0647	DG_F3_102	Acli	3	Control	2	2022-01-14	10.2663	30061.17379486668	1	2022-01-14	4
0648	DG_F3_103	Acli	3	Control	2	2022-01-14	10.2663	25701.48265028419	1	2022-01-14	4
0649	DG_F3_106	Acli	3	Control	2	2022-01-14	10.2663	7690.718411382386	1	2022-01-14	4
0650	DG_F3_107	Acli	3	Control	2	2022-01-14	10.2663	16603.009571427432	1	2022-01-14	4
0651	DG_F3_115	AcLi	3	Control	2	2022-01-14	10.2663	20825.875080216025	1	2022-01-14	4
0652	DG_F3_118	acLi	3	Control	2	2022-01-14	10.2663	21012.17085435188	1	2022-01-14	4
0653	DG_F3_119	acli	3	Control	2	2022-01-14	10.2663	30383.1376756676	1	2022-01-14	4
0654	DG_F3_120	AcLi	3	Control	2	2022-01-14	10.2663	30135.364770464097	2	2022-01-14	4
0655	DG_F3_121	acLi	3	Control	2	2022-01-14	10.2663	27916.604397173705	1	2022-01-14	4
0656	DG_F3_124	AcLi	3	Control	2	2022-01-14	10.2663	40928.89219536516	1	2022-01-14	4
0657	DG_F3_126	AcLi	3	Control	2	2022-01-14	10.2663	43372.95802322734	1	2022-01-14	4
0658	DG_F3_127	Acli	3	Control	2	2022-01-14	10.2663	43981.334459864214	1	2022-01-14	4
0659	DG_F3_129	acLi	3	Control	2	2022-01-14	10.2663	9859.159475371553	1	2022-01-14	4
0660	DG_F3_131	acli	3	Control	2	2022-01-14	10.2663	31843.142448981853	1	2022-01-14	4
0661	DG_F3_132	acli	3	Control	2	2022-01-14	10.2663	25788.653132834388	2	2022-01-14	4
0662	DG_F3_133	acLi	3	Control	2	2022-01-14	10.2663	25854.2005917403	1	2022-01-14	4
0663	DG_F3_136	AcLi	3	Control	2	2022-01-14	10.2663	30012.42474024432	1	2022-01-14	4
0664	DG_F3_139	AcLi	3	Control	2	2022-01-14	10.2663	21262.64307953204	1	2022-01-14	4
0665	DG_F3_145	AcLi	3	Control	2	2022-01-14	10.2663	32237.062894643805	1	2022-01-14	4
0666	DG_F3_150	AcLi	3	Control	2	2022-01-14	10.2663	19615.583496587617	1	2022-01-14	4
0667	DG_F3_152	Acli	3	Control	2	2022-01-14	10.2663	34426.87080779793	1	2022-01-14	4
0668	DG_F3_154	Acli	3	Control	2	2022-01-14	10.2663	17026.352130437757	1	2022-01-14	4
0669	DG_F3_157	acLi	3	Control	2	2022-01-14	10.2663	28147.9204640661	1	2022-01-14	4
0670	DG_F3_159	AcLi	3	Control	2	2022-01-14	10.2663	15036.815732458555	1	2022-01-14	4
0671	DG_F3_163	AcLi	3	Control	2	2022-01-14	10.2663	35430.70473697275	1	2022-01-14	4
0672	DG_F3_164	acLi	3	Control	2	2022-01-14	10.2663	25672.82906037381	1	2022-01-14	4
0673	DG_F3_165	Acli	3	Control	2	2022-01-14	10.2663	31720.586680481072	1	2022-01-14	4
0674	DG_F3_167	AcLi	3	Control	2	2022-01-14	10.2663	29168.263415242265	1	2022-01-14	4
0675	DG_F3_175	AcLi	3	Control	2	2022-01-14	10.2663	43255.37393721432	1	2022-01-14	4
0676	DG_F3_179	Acli	3	Control	2	2022-01-14	10.2663	35897.07512056704	1	2022-01-14	4
0677	DG_F3_180	acLi	3	Control	2	2022-01-14	10.2663	17624.083094266876	1	2022-01-14	4
0678	DG_F3_185	AcLi	3	Control	2	2022-01-14	10.2663	28712.652359779888	1	2022-01-14	4
0679	DG_F3_190	AcLi	3	Control	2	2022-01-14	10.2663	25522.82467080987	1	2022-01-14	4
0680	DG_F3_194	Acli	3	Control	2	2022-01-14	10.2663	25677.781766974214	1	2022-01-14	4
0681	DG_F3_195	Acli	3	Control	2	2022-01-14	10.2663	21689.277954998954	1	2022-01-14	4
0682	DG_F3_196	acLi	3	Control	2	2022-01-14	10.2663	22301.658303868346	1	2022-01-14	4
0683	DG_F3_200	acLi	3	Control	2	2022-01-14	10.2663	4890.845207616531	1	2022-01-14	4
0684	DG_F3_203	Acli	3	Control	2	2022-01-14	10.2663	41906.80506240913	2	2022-01-14	4
0685	DG_F3_210	acLi	3	Control	2	2022-01-14	10.2663	29063.867570942963	1	2022-01-14	4
0686	DG_F3_212	AcLi	3	Control	2	2022-01-14	10.2663	22805.506064994417	1	2022-01-14	4
0687	DG_F3_214	AcLi	3	Control	2	2022-01-14	10.2663	44229.66240977294	1	2022-01-14	4
0688	DG_F3_218	Acli	3	Control	2	2022-01-14	10.2663	24909.286792811658	1	2022-01-14	4
0689	DG_F3_220	AcLi	3	Control	2	2022-01-14	10.2663	43566.47412250286	1	2022-01-14	4
0690	DG_F3_223	AcLi	3	Control	2	2022-01-14	10.2663	18546.94691208568	1	2022-01-14	4
0691	DG_F3_225	AcLi	3	Control	2	2022-01-14	10.2663	16071.694213350847	1	2022-01-14	4
0692	DG_F3_227	acLi	3	Control	2	2022-01-14	10.2663	24643.491538590017	1	2022-01-14	4
0693	DG_F3_230	AcLi	3	Control	2	2022-01-14	10.2663	16847.305145272607	1	2022-01-14	4
0694	DG_F3_231	acli	3	Control	2	2022-01-14	10.2663	37224.1253391084	1	2022-01-14	4
0695	DG_F3_232	AcLi	3	Control	2	2022-01-14	10.2663	19440.42656833083	1	2022-01-14	4
0696	DG_F3_236	acLi	3	Control	2	2022-01-14	10.2663	38549.10718592775	1	2022-01-14	4
0697	DG_F3_239	AcLi	3	Control	2	2022-01-14	10.2663	24914.154107918945	1	2022-01-14	4
0698	DG_F3_241	acli	3	Control	2	2022-01-14	10.2663	20256.826170128323	1	2022-01-14	4
0699	DG_F3_245	AcLi	3	Control	2	2022-01-14	10.2663	22027.57058687132	1	2022-01-14	4
0700	DG_F3_246	AcLi	3	Control	2	2022-01-14	10.2663	27088.828750905173	1	2022-01-14	4
0701	DG_F3_247	acli	3	Control	2	2022-01-14	10.2663	22556.23880866148	1	2022-01-14	4
0702	DG_F3_248	Acli	3	Control	2	2022-01-14	10.2663	12778.580769491968	1	2022-01-14	4
0703	DG_F3_249	AcLi	3	Control	2	2022-01-14	10.2663	42061.126466346985	1	2022-01-14	4
0704	DG_F3_250	Acli	3	Control	2	2022-01-14	10.2663	23578.697571278048	1	2022-01-14	4
0705	DG_F3_255	acLi	3	Control	2	2022-01-14	10.2663	31292.025752447335	1	2022-01-14	4
0706	DG_F3_257	acLi	3	Control	2	2022-01-14	10.2663	27529.57219862266	1	2022-01-14	4
0707	DG_F3_263	AcLi	3	Control	2	2022-01-14	10.2663	31968.962070108188	1	2022-01-14	4
0708	DG_F3_266	acLi	3	Control	2	2022-01-14	10.2663	21657.29409685727	1	2022-01-14	4
0709	DG_F3_269	acLi	3	Control	2	2022-01-14	10.2663	23523.03180571375	1	2022-01-14	4
0710	DG_F3_270	Acli	3	Control	2	2022-01-14	10.2663	33275.622697683524	1	2022-01-14	4
0711	DG_F3_271	Acli	3	Control	2	2022-01-14	10.2663	25477.880281602767	1	2022-01-14	4
0712	DG_F3_273	AcLi	3	Control	2	2022-01-14	10.2663	30838.61589991847	1	2022-01-14	4
0713	DG_F3_274	acLi	3	Control	2	2022-01-14	10.2663	51494.03058399878	1	2022-01-14	4
0714	DG_F3_276	acLi	3	Control	2	2022-01-14	10.2663	29983.514975854607	1	2022-01-14	4
0715	DG_F3_280	Acli	3	Control	2	2022-01-14	10.2663	37814.67392957256	1	2022-01-14	4
0716	DG_F3_283	Acli	3	Control	2	2022-01-14	10.2663	12174.388516017496	1	2022-01-14	4
0717	DG_F3_285	acLi	3	Control	2	2022-01-14	10.2663	48103.86496424809	1	2022-01-14	4
0718	DG_F3_286	AcLi	3	Control	2	2022-01-14	10.2663	23436.16019338943	1	2022-01-14	4
0719	DG_F3_287	acli	3	Control	2	2022-01-14	10.2663	17920.875460487587	1	2022-01-14	4
0720	DG_F3_292	acli	3	Control	2	2022-01-14	10.2663	36079.57571723132	1	2022-01-14	4
0721	DG_F3_293	Acli	3	Control	2	2022-01-14	10.2663	17730.120352822636	1	2022-01-14	4
