Genotype,Control_w_2,Drought_w_2,Control_w_3,Drought_w_3,Control_w_4,Drought_w_4,Control_w_5,Drought_w_5
DG_F3_387,-241.0000108795392,45.63717813783419,-471.91929613519073,102.31784124282571,-282.2022480185641,344.9492075184066,796.9641400843844,270.6528729270061
DG_F3_388,-117.45398506000615,43.65278989942061,-98.8413441157468,216.9080796586042,845.911427623211,19.613508182910014,2087.546454497632,-187.10246066639166
DG_F3_389,-52.015006734709374,-82.85772409240943,-321.75666850168324,-278.6681043881118,-200.60501341278942,-610.3968936230533,-585.8443453529155,-575.7967755813587
DG_F3_402,-382.4437531097862,-132.29048086858717,-1449.5000019197776,-531.1440856274073,-6292.610892086555,-460.04540748664846,-11135.732322071452,-246.4036869730831
DG_F3_403,-164.36341124752926,42.575262957479076,-162.68817772252564,-476.7396900922571,-431.19984305605493,-462.32466908081386,321.66481106306406,-93.9784419528851
DG_F3_405,-529.9312579844246,-174.90200635553768,-1412.87222335197,-543.6630113930825,-3157.61076504627,-315.1779320785208,-1817.7914122076402,-26.49331144552647
DG_F3_406,-66.8104531181609,-96.99921480896685,-346.7993943751639,-645.4064488604403,584.5726847126436,-667.8677952664982,3367.142146174715,-745.4157287374258
DG_F3_411,366.8217342933652,11.439263911005165,1181.2934805039904,140.86710856202643,1368.2159904761747,378.1255060351225,1173.1919882788454,467.9430879893035
DG_F3_412,194.32031100724598,50.230291562325874,423.862730714168,1.1695026352853755,398.28791957727645,504.05237356263024,-1048.5247983028119,941.5815602346358
DG_F3_415,-380.804144140558,-144.7404287870297,-68.06888972058812,-425.38475390176035,994.8886683149614,71.65374959166846,3190.0924913987114,447.41791255905343
DG_F3_418,-149.60771011303976,-59.41150702902345,-291.10130392042004,60.10063249997833,2365.0139597066377,317.15636851056496,6871.523963600606,92.19279867435897
DG_F3_426,-547.473186634384,-13.331525559907828,-2273.8674979198386,-299.5697788805643,-7113.430607532423,-400.798445767333,-11885.513507064994,-365.0597792748873
DG_F3_430,-564.79550288538735,-100.33693213485117,-1412.9194055037383,-328.34129747800665,-4181.56639481135,109.95577793132158,-6657.695885106162,247.5944271421841
DG_F3_433,52.665404751462816,-29.487423397818183,302.5083003854314,-512.9159652618685,1291.4973982010215,-76.18974794324161,3049.170222913195,57.24029448839123
DG_F3_437,-321.3929539245379,-76.01521987283523,-1186.7646134024387,-637.0131108350165,-3060.9812012976918,-157.66727379958226,-4583.367821878453,-479.4251808822327
DG_F3_439,345.53779141806797,37.94062273219219,2131.9519615552545,-425.9774987729509,6400.606239853802,-126.77195105160172,10738.801030587692,115.82899296284864
DG_F3_441,-629.2834866981756,-288.13911068896226,-2257.130128118776,-909.71213529328,-7449.523307679601,-654.0763281212361,-12009.842882209345,-568.9742922595734
DG_F3_442,114.81649227498445,69.22619857107128,844.8801121742006,487.5054766549125,1384.954565773145,4.316850143342366,919.4704384276268,-9.89883571275227
DG_F3_443,-316.7493030734177,-220.2762470734026,-1043.009513159339,-409.2466343490272,-2741.3800373404065,101.92370673161241,-4704.584729587333,194.7611473114349
DG_F3_444,-278.76521453468655,-135.02768614873116,-662.1744806504304,-680.3333383384414,-2794.8231611857514,-261.87755113022234,-5001.15867640828,-265.88242534563517
DG_F3_448,-422.1584420165526,-60.42401720444973,-1112.1935083187468,-128.38938783570828,-3069.4255392287882,-96.2506390259143,-4374.659919198078,-25.169497657161035
DG_F3_449,-171.568048667269,-64.98146112085088,-645.8103431759037,-541.6887229161762,-4122.262031913226,-430.85383949629613,-7455.511189560878,-284.14402467472155
DG_F3_453,-45.03803415498966,287.872398558635,804.499848646986,594.9632029810626,3120.8507260141314,178.27340693516038,5037.091936017272,162.08592387022043
DG_F3_456,-519.2125016662118,-112.59346107337797,-1440.8004442740357,-125.81470485317641,-4494.01617093162,-455.56274487012865,-6124.506815026585,-590.1928903778512
DG_F3_458,-250.91966195841994,-39.08743434851211,-243.9053845405443,217.07675324932617,-762.9126339792854,624.7739975991095,-2614.2208413027047,474.9494887453763
DG_F3_459,327.98284182553044,140.13170889482618,2216.7024725070687,-88.42210236582167,9363.128671606028,-220.40037654346722,15388.19722100523,-338.27766063731616
DG_F3_460,302.32699101771635,190.3246358392343,1778.5039878430669,611.9402288500897,5196.98666694756,-109.01399539048403,7768.646169101831,-142.70932366789535
DG_F3_461,678.1689562392536,342.21432553294795,2600.7696696079906,1416.3396173277947,9245.435050194474,651.9380573841034,13373.491894798031,290.74941230569385
DG_F3_462,817.2478966939998,504.7068639824927,3029.9731949739985,1550.0955168913802,8950.711148501916,467.3167061654996,15234.818875987321,282.6775404130894
DG_F3_463,70.19297508007378,143.2846852914149,-37.72388832780769,61.11769965828674,-1201.5635743272526,-164.22650273307434,-3240.3259081288124,35.265312038365074
DG_F3_464,69.40957901654609,-96.97095209716143,181.04904261027477,-455.91725936419874,-399.51947217822817,-266.36596933021764,-447.7272783086643,-133.08094987797276
DG_F3_465,-188.92186890057857,-4.376321556475788,-884.0380134090346,-57.655707042964806,-3300.420146411799,29.14280207276301,-7148.647686756443,-56.476039725077186
DG_F3_469,410.48019376169054,-81.60732774669657,1473.0789527572551,378.0724996063617,6049.6965254757415,729.8895394151907,6167.500370509079,551.5938243879365
DG_F3_473,152.68852885747575,-123.64674880679262,394.9681512568117,-47.51290937745643,1767.031385462461,457.60892569972066,3666.051471332874,291.3470512267684
DG_F3_477,-348.81567377037317,-96.70364926288168,-930.4958403594436,-415.5997352368998,-1822.3198476115372,15.609248287752054,-1944.7399751081837,165.60215702589554
DG_F3_478,130.5493907001879,141.38498930948262,843.8415858202032,721.60339463241,2894.5551407527837,-145.96243404647575,2952.3208749353817,50.90620809083187
DG_F3_479,-499.33419985869386,17.90523274564549,-1400.4802311354426,145.90798501939244,-3413.456876012817,468.7336139499725,-2346.882214331272,764.7038264953719
DG_F3_482,-212.15492373303593,9.191352073365913,-1060.3712911054804,167.9967272344428,-1756.1745683209645,-63.92963419646992,121.51386712773835,44.27098098408634
DG_F3_483,753.879158415167,274.75379038259734,2348.830065969609,604.1681913463466,7137.264410452493,526.2835437553503,10364.861479764802,93.17231963693867
DG_F3_485,-160.15410120927595,52.40302948807913,-178.6039391638352,269.1763061485839,-4.48965893957968,553.9368960018281,-202.4611847222897,387.5441867418075
DG_F3_487,193.19340454994312,206.54705918787982,899.7890637904475,799.2547989125977,1213.7994166814228,500.09035490120357,648.280233196771,602.9642970349786
DG_F3_493,270.7695121637626,330.87355575541886,1932.6479942735964,1598.3917189311358,5974.109147751465,1203.440405630723,11406.738863738512,1059.3496515714808
DG_F3_495,-993.8311751203238,-357.41246155870016,-3603.785880825294,-1483.0641449527477,-11144.218251114109,-1114.0849001274312,-18631.08344815679,-953.7707657294347
DG_F3_496,-421.4518614051801,-184.08323741861847,-1249.435866236564,-413.9549245789607,-2858.4764391411873,-229.06673243267204,-4715.409122787692,-167.9641434656341
DG_F3_497,-101.22358950420875,35.008125319816386,-366.5376389919675,32.20467399149193,-1578.2755946002858,203.2323644598612,-2224.985906864133,149.97019333009305
DG_F3_498,-130.69458360143526,70.94605992842118,-284.11048313952745,282.990835177149,-1355.2350705935626,73.99373470434305,-1674.1486974162463,33.01877466378413
DG_F3_502,595.1423100472446,118.94665603708584,2848.0804699017026,418.1964279437102,8548.03378745473,373.78306618465285,16845.322784944834,290.38599948888435
DG_F3_504,628.4549666743262,13.916234820962671,1813.9632864351681,-63.90282480885704,3278.019068743447,105.55538388380882,1949.2282379042804,267.18980174249805
DG_F3_506,85.68576352233067,12.613189019400554,94.15032296403089,12.237302042800465,557.4989580711505,-181.3988614553959,1481.546119635408,7.827021945092848
DG_F3_507,-333.3972447442305,-96.92059432383226,-671.6791093694164,-65.59330091952677,-1951.0513831505418,-22.230882138412632,-2843.894374367277,53.287402065105596
DG_F3_509,356.39319265282137,241.25450755401724,1215.885304442032,356.174365244822,2146.081905101919,-39.57871265797536,4506.310438781053,-40.09460364315214
DG_F3_510,-109.66661133863053,50.57054016688378,-1084.428055405829,-28.1262446150056,-4028.3414435697596,-74.42378193891348,-9485.508251013418,-58.24916641812434
DG_F3_511,-114.3615234307551,41.132833344359824,-405.2904292361795,75.45449313408226,-1763.1763897489143,-136.5054618827348,-6188.380137543371,-124.96983374256473
DG_F3_513,223.49855126304644,-1.9416417798812577,1141.186415261202,52.31420678994417,3298.035245128762,121.61293996636967,4086.9631586023665,-13.108011842521991
DG_F3_517,29.788796370932488,-38.76970757466099,348.74510891623976,175.6528875228966,2416.0835520654105,7.309284096020561,7002.570947174263,339.0257272686286
DG_F3_521,-113.21865788517016,-138.81021231780116,-749.4165115806793,-425.6531019853117,-2858.8827496410822,-87.4836632338767,-5879.700822839872,-150.77820390972082
DG_F3_523,-160.2121794935432,-32.260056103952444,-302.90004012925624,-216.1022506780197,-2471.2052819166415,-175.66382110640365,-4993.213725921194,-325.19417578776745
DG_F3_524,18.58777433598751,86.57169413392634,-227.58574396833603,276.5978456821011,-2941.535868726479,75.73537685038735,-4983.535874259539,318.0315257694881
DG_F3_525,-93.98164981512359,-29.764537817378983,344.85098354113956,507.3443371242539,777.4398572147642,302.01165827656683,2434.7963877873544,31.473364142761547
DG_F3_527,-531.6843132745407,-233.17668254546885,-1729.3625060741492,-932.8068361058197,-5260.843467229679,-368.56737109699594,-10410.190531355125,-306.93530634524166
DG_F3_532,521.3550571622696,97.3425454727563,568.1323384720251,-42.0586893623776,-823.961057482344,-259.3084731262701,-3215.3424806334297,-328.4749272599665
DG_F3_534,976.7870110567789,16.175835705580546,3955.4930161093976,82.87506859438994,10313.022531308752,123.90231158095449,14094.261202129912,-213.57910355131125
DG_F3_536,760.6527968535156,70.08359799450733,1637.7425236071974,-328.7586348992422,3093.5228465429495,-591.6576752503878,3993.916703009149,-395.49921066850783
DG_F3_538,-351.0468820891253,-70.92423540091124,-1199.6126649150556,-328.2758855536856,-3341.8565161714037,-559.0311823218273,-6865.51808163195,-535.4106005243035
DG_F3_540,-252.00373150235552,-68.32081956705895,-501.0929359843524,275.7720265715337,126.42682966145603,345.4361359154127,-63.641386225934546,131.47997453779362
DG_F3_543,231.55223332298283,132.97342438436021,542.6385339345806,533.9793338317593,208.40793054544352,-279.2411286494722,-1153.0420854584663,-332.7803508084136
DG_F3_544,267.3933337157987,14.228789723983313,1117.5778687494342,-32.66360188609111,5010.573056491982,-3.813273768983445,10460.416285087109,23.3787337052875
DG_F3_545,419.53548081450253,75.97419847260664,1440.0447509891571,353.64666015569645,4251.267701778782,-42.572935469276125,6092.332464479395,76.12913704380797
DG_F3_546,782.0162914671806,395.38364057225346,1444.3684948904445,676.0090990905531,2407.987244267926,667.2373922670896,2674.8928913530985,453.3816003755305
DG_F3_547,590.2429405309258,177.26610263619986,1508.2405948799144,1091.9603557895857,4722.314846857885,336.22616820360605,7139.154940433644,313.85598946139635
DG_F3_548,1111.1213503251831,300.738783265629,3388.017792474312,374.17985282655997,9369.448303506662,-251.82509253127816,13011.60528684717,-153.9053421635632
DG_F3_549,762.9633304707551,193.93789529154245,1920.8743351928413,424.49569436956017,9680.299204280805,-61.443347663102216,12834.539898855228,35.694339560264304
DG_F3_550,128.66826253248107,0.1518644151134305,703.9011823385873,869.3590851018533,3255.389018307903,333.44853166573193,7916.7396645398285,110.42749589621718
DG_F3_551,281.7542921625509,191.98335485009773,356.8806424791645,790.7460132700928,-1836.2010856861684,191.77521514975285,-4121.950589332725,217.64423087185057
DG_F3_556,-68.59322860303512,36.32748558230841,-280.77113011774543,229.81728118685365,-840.8999686177734,45.36972912753648,-1178.013969838654,-186.6512972618602
DG_F3_561,-140.28012257672654,-90.46239597788453,-300.30490950792944,-164.03620998065063,895.4636147868789,67.52086121315529,3705.640795433099,483.88738147024515
DG_F3_562,-790.5438658486721,-269.6168095410475,-2696.5900021668594,-546.0342987086478,-7479.600783724859,122.75221398840581,-11408.546360272354,61.164398021392856
DG_F3_563,-752.5258438423281,-225.90080210745515,-2621.8804617804003,-761.767400163579,-8162.864235661366,-521.0713592103276,-14034.785146265896,-491.6829997742156
DG_F3_565,-123.04469651715195,-280.461242491153,-1254.0850896731795,-709.9853451628645,-4233.839375703489,-325.9709586079783,-7856.3666244355445,-259.36335699938275
DG_F3_566,-299.8275255168746,40.737081276591546,-1118.6618880115236,351.013202036792,-1751.376097508643,636.2725753564965,-36.29896248171978,350.22603610331936
DG_F3_568,125.14982582844863,-96.20222249194114,533.8993614128632,-166.34695240550738,1833.9281499542985,-282.8212404936644,3835.078608709419,-485.78275929428344
DG_F3_573,1115.2909171247154,336.9931043882221,3130.6587414267146,951.9293819569724,6017.5741857250805,344.5767896545199,8456.169978730533,290.183777141115
DG_F3_581,153.95837613128901,-144.26625345954747,-570.015228815684,-399.05755353734196,-2881.326916256123,-408.77354507851675,-5664.813251056172,-297.8499883595928
DG_F3_582,-71.4845481975537,-74.93579225825542,335.59307470005183,-204.4838038368894,2032.0873279546113,32.82946071193404,2953.579961068909,-142.38237625193628
DG_F3_585,-8.613139248489624,-52.997488891501675,-237.3891030604549,-142.94062575036568,-897.6451396621032,-473.4550946534901,-4356.4453319367385,-320.7137897686404
DG_F3_589,886.3458005038153,499.3229235775412,3120.84422985679,1431.996171061486,7545.776373515694,571.9278690158671,11234.626104089311,485.91211891282495
DG_F3_592,271.0477491779075,201.15964102282922,1986.316359083088,1009.3768778471291,4837.128503530795,199.53941759191008,9375.607131220711,-79.08475638909778
DG_F3_594,224.23636695198496,12.505956265217089,1229.7776012700679,168.49016199658394,3728.713256701362,112.64921985190978,4552.303587856776,41.842638082309776
DG_F3_595,-167.91972976180514,-34.62389749448876,-317.55662228417026,100.16985349330504,-536.5098815765167,134.56384217387173,-599.3929073022222,71.07130182690427
DG_F3_598,-330.14129852162637,-143.2438809650672,-1573.6162040730133,-96.66173386813833,-4633.002640364401,251.52819989640656,-7057.631826198704,284.02529436115924
DG_F3_602,-82.30353890823469,-178.12314649249626,-489.3706339513762,-244.9217020745039,-2325.1886073777932,-151.43258876920714,-2308.5437495091173,-84.47507942417987
DG_F3_604,-271.5102980812675,-101.0718850577692,-1154.412025284591,-229.304746080959,-3264.564517889002,436.6876875274553,-7002.867958924959,162.7632623123751
DG_F3_606,-210.2861900179097,22.604063384618414,-376.6239280904057,-226.46751664292162,-225.45794521187597,-355.651529759211,-2146.125542004037,-308.7048757162574
DG_F3_607,70.00349306763624,26.508574524326715,203.04948260713513,-424.2893359296634,382.0834388839992,-364.4675458468932,-723.9718667970724,-81.90451051091523
DG_F3_608,128.20179054142827,-96.29657897473008,388.9412571338316,422.2654709312272,1390.285530376863,262.45441101093337,1049.9440426423653,763.8818593912954
DG_F3_609,-176.6910190896829,99.38058092469507,-242.47510706763453,687.1246734242003,526.1747747009705,294.15435668629954,3090.701450385628,316.78484710057353
DG_F3_610,77.85329428724269,-95.48556441865873,313.51287802016503,-297.0749645117668,566.858738454939,-39.59783931433804,-229.4043057905839,-72.99062387413215
DG_F3_611,478.67867046317934,226.78711043600055,1218.8949017904538,914.870890470181,3817.516277406201,986.3979931766166,7289.659627495451,634.5351448967256
DG_F3_612,21.067837624246792,94.96766751556508,-182.4735360802376,524.7535318380756,-1565.8401459588365,829.0031473605657,-809.7617211708712,616.124640068814
DG_F3_613,-62.599312238267245,96.31488163239665,-10.214280465712392,-146.0986512953256,875.5892205986985,662.5503665552822,3344.8851813922365,474.34392325028716
DG_F3_614,99.0742333164728,-53.75551893412103,151.9458526761824,457.78075336406755,138.5775363081463,822.350468094185,2499.699045948062,476.4633999697717
DG_F3_617,-270.3203900167385,-212.88405950707562,-1013.8838837618472,-734.956752632816,-4002.8560263634504,-398.02045325033635,-6615.062067268662,-530.8803976012596
DG_F3_618,-88.46656618281678,-185.61717837546593,-610.0641824749833,-101.54285901330711,-1868.8954623963737,351.7872352525616,480.1466960651515,437.41668626967083
DG_F3_619,284.88570896499607,39.146481007813996,418.2247693304467,265.6970861537849,-606.5208427770407,572.1624575428992,-559.1167602765488,225.38994900221712
DG_F3_620,670.5525240926974,193.70557673761115,2175.720636363107,252.4390636072946,8393.192312269148,-56.522069924527756,11236.7025381525,-99.42119709379519
DG_F3_621,77.55698621005496,-1.4018558376128334,241.63552459099932,56.93546227688885,1101.592338957666,380.8909149567119,-181.6570171726962,560.5801391420406
DG_F3_624,-47.10494263471097,-221.14092290206966,19.932933236358238,-285.5288427488735,-1173.2515090597703,269.70063505446666,-3645.5090104000524,253.54329888914555
DG_F3_628,-67.57827942707083,78.21797462907472,-389.4966491458606,237.3331179370023,-896.7292428258626,162.86263555100888,-4218.456827298807,317.97852090841116
DG_F3_630,58.891995071022734,51.858862837937934,383.97441086591556,65.05680855739085,2741.7012647537126,375.42819929112864,5367.427690753511,35.34199461676739
DG_F3_632,566.1967926595895,147.51072434933525,1764.7073936543873,408.82145786110846,3798.971934419756,195.8089163467541,3776.078705721354,184.83390186414692
DG_F3_633,117.98279380199722,-171.37035175624953,357.59808599944984,-436.2653644374417,1814.1376074600253,-127.52896708768914,5660.783535908361,132.4528132863933
DG_F3_634,81.29397154139735,-17.52471882022549,432.5132363357682,81.91511733455806,645.4491723500809,379.1471073109836,870.5245788030791,315.5468019840243
DG_F3_635,585.1573502036433,27.136257161589086,2418.777464788917,286.62499577534766,8142.127785762709,187.22550460450458,10714.170684310502,175.00187713128804
DG_F3_636,-436.52956975626086,-99.2184387554833,-1206.1334298421104,-448.69096109293264,-2912.453671988833,-344.4881213645696,-3915.63623837629,-272.0025687574874
DG_F3_638,280.88099147742463,66.10972643326872,71.66775166871267,213.17299911413946,-1341.9826476595683,280.4883303762402,-3701.9956392099966,27.682392421870695
DG_F3_639,-201.9880697837978,-343.5330660410736,-278.91590047486227,-864.1333120999133,-722.1609295314778,-375.48898108367104,-821.5360833587163,-59.479092607916826
DG_F3_640,13.723069378409633,268.6680143135996,390.4009635424555,1268.500476645003,1551.3556654974534,675.8952835208735,228.2641224047218,516.0772952512264
DG_F3_641,251.905713471468,174.62097424985333,956.4949513938444,601.957823806877,4200.564246300917,435.6674119866249,7369.738499645451,438.42559564081887
DG_F3_642,-492.7039030556563,-251.1760855995547,-1598.6976560791736,-818.4573669306574,-3031.229605271335,-301.1142553590776,-5473.4275184513635,-8.004933141693993
DG_F3_643,473.31604337831186,173.70288116467833,1004.0253883013843,454.97541539443654,4002.8752886288426,201.87468437854199,5920.173946676361,53.0936250109684
DG_F3_644,-256.84113406772286,76.71015533640917,-890.3684624608815,41.48213608914244,-3300.2837442318355,-37.695162761738345,-4876.631188595467,-209.41338928379744
