Genotype,Replication,leaf_W1_Control,leaf_W1_Drought,leaf_W2_Control,leaf_W2_Drought,leaf_W3_Control,leaf_W3_Drought,leaf_W4_Control,leaf_W4_Drought,leaf_W5_Control,leaf_W5_Drought
DG_F3_011,5,0,0,5005.365061839877,3550.409645777961,19358.267313520682,6103.109725111413,39350.708699991585,7345.446003897208,74344.6581532488,9763.882440253134
DG_F3_013,5,0,0,4616.5031861338275,3343.512022491216,16039.94457626065,4295.367218832372,35274.36761732759,4782.472790819254,68523.31928241611,7896.703822995001
DG_F3_015,5,0,0,5175.575533124456,3264.6995382573687,14811.445952714334,2981.9050265236956,27045.04823985756,3002.670649181622,46697.65363087642,5786.278603000046
DG_F3_017,5,0,0,4481.782553221046,3100.667570897418,14142.622902873185,5907.454054231908,25950.155193782004,5343.117183187156,48376.62551319969,6246.7873607551655
DG_F3_019,5,0,0,6005.633771921806,3839.1998654621625,16404.81448036588,4764.211473006519,32208.321603924986,7292.1335580505165,50113.05930998175,9016.173787788495
DG_F3_020,5,0,0,3379.0566996552457,3254.0699523633684,12057.487505895167,2267.4743811442295,28929.830109421662,5679.160162176588,54124.983091372385,9135.704075253443
DG_F3_022,5,0,0,3353.0996713328377,2674.7438114422957,10729.794647002691,3189.387596927564,24613.16715960647,6061.9349319450575,42496.993006226025,9347.957620581363
DG_F3_024,5,0,0,6823.225325285433,3996.0205316438105,19766.02115315012,3675.716286024516,41315.29015204969,4038.4291976353506,77718.39549005771,4998.994622142442
DG_F3_028,5,0,0,9081.43195054272,4776.998051394916,20820.86360130004,9136.30730196798,38869.59883595523,8702.130304282176,70831.53888618755,9306.746268220188
DG_F3_032,5,0,0,6289.369682922102,2734.2347612136177,16631.07019730997,8124.787499680106,36647.19280222571,11495.66407949431,68645.9662412395,15301.421421494608
DG_F3_033,5,0,0,15355.11773888692,5797.657652387862,39062.00073849573,6577.73947186587,80904.79437280873,10287.812261222756,116804.0683071996,13116.086411312874
DG_F3_038,5,0,0,7938.545821466827,3673.879186484796,20191.990611598765,3312.2447711211603,35270.245568111604,4298.28281461929,51776.036544571136,6002.791294524528
DG_F3_040,5,0,0,7011.623995993112,5417.679661023145,20392.10650424635,4562.386438001088,35840.45018992501,4793.010978726204,62836.06125858683,7921.198483524597
DG_F3_042,5,0,0,7268.4340600082605,5300.937012163243,20038.387154561304,4455.624449327127,36512.65496528704,5234.700890947577,53876.682179951655,6536.372742926709
DG_F3_049,5,0,0,3389.741124341477,2873.534433277641,9185.205225040121,3602.8995097411967,18532.980049647384,4735.402827488126,22530.097357135797,7233.437770766535
DG_F3_051,5,0,0,5397.288770112126,4548.603621553838,14911.7278241064,2953.5625107392634,31085.808086162702,5196.377714977205,67393.42994709883,6851.485582881519
DG_F3_054,5,0,0,7553.604919405254,3104.2686515872174,20139.985156966897,2849.972032215962,38372.69539975651,4370.021094655411,82318.61155489911,7585.429698496319
DG_F3_056,5,0,0,4415.829765765238,3922.1618183081127,11744.63219622051,4910.89610242424,26057.538688767912,5969.385330257485,59381.33616545228,9458.49434612052
DG_F3_057,5,0,0,4378.393150269258,4119.33469577266,12433.38000723872,5145.679251560163,24041.280814831327,6067.007520226373,52756.27081589154,9022.608206076868
DG_F3_059,5,0,0,3801.7175509726567,6082.298403459961,12711.40354404834,7566.254400813075,25314.902624584596,6334.73050389538,47000.36376398845,8789.433661513038
DG_F3_063,5,0,0,4166.5417560843625,1347.8186956410468,12656.811526382942,2002.1186053398355,26907.037279410953,3478.1321176182405,56363.64882699822,6547.294802379272
DG_F3_066,5,0,0,4871.11969845976,3271.1796555392657,15462.665750249513,5760.412972664689,32747.5423081282,6956.565848593749,49018.82432941296,9890.34069513653
DG_F3_068,5,0,0,3921.4214946130014,3720.6475364586563,13962.614567376766,1825.098984019976,30662.9827184686,2241.6087508088717,63569.630642454715,3826.513824859521
DG_F3_069,5,0,0,3570.325267156315,2832.3230809164656,9072.776561169016,3293.5356031718757,21435.03979468356,3232.5091672181006,46112.33324921382,4853.57128494602
DG_F3_070,5,0,0,5901.083614534472,2884.410793736678,17735.039063499662,3591.2371265935226,39502.26484211911,4068.3437587970548,83008.74861532048,6338.879972507484
DG_F3_075,5,0,0,4275.29622087603,2106.3488697724915,11899.277590310348,2567.561392027902,27817.352090637552,4128.940624211692,51864.81140939351,6993.39009757649
DG_F3_076,5,0,0,6962.607255537802,4495.994940207436,21544.927594514655,4329.39468941136,44584.203137510085,6600.881442187117,90714.9059149121,8342.579763023297
DG_F3_077,5,0,0,3929.236022505839,5690.913943311311,14254.759093185727,4939.393994786658,32865.692485988686,4544.554690727491,66033.59241616062,6912.182986081913
DG_F3_081,5,0,0,5673.79510033671,6913.334600718752,15849.909881584766,5642.473010174422,30921.145472692104,6353.074079896463,56976.1250178226,7218.466780487624
DG_F3_082,5,0,0,2908.98771245462,7259.358239894123,9334.183943932816,4088.981424273111,21704.78267386639,5729.209699885569,44522.2444420884,10183.591136588804
DG_F3_085,5,0,0,1160.1877680245968,6910.510402918885,1469.9629655356466,2835.649967645112,2052.7348105685314,2609.9517784220316,6281.472896840918,4595.198315352302
DG_F3_088,5,0,0,-322.01795787649553,5442.201740948856,-699.3947588650294,607.824033283491,-52.27507869366673,481.34749880268623,2168.3121350935367,1150.6275385790902
DG_F3_090,5,0,0,6055.747288221723,14764.61362414954,17416.69073480325,4008.8619488244385,31487.758153614417,3524.425198059437,60152.10453004982,5294.018184543503
DG_F3_092,5,0,0,5195.436315710582,14976.108566184937,12762.604696394164,6986.050839216316,26629.75406629644,7660.2023917025235,49240.839179757895,8806.790139253972
DG_F3_093,5,0,0,3623.9301865615707,12457.947786157956,9267.106961236284,4699.346321596612,22935.356031718755,6110.595220250868,44078.45237616485,8463.6455366707
DG_F3_094,5,0,0,2097.2182108661227,25391.201664174547,7350.719667750036,4628.759656197331,19921.626226103992,4701.740948857341,52318.2368231522,6827.420492891062
DG_F3_095,5,0,0,3415.158904540286,21450.559172884772,11896.352854724726,3289.8522642937305,30819.145319143485,5150.569043867377,59539.22618808242,6388.755854041069
DG_F3_096,5,0,0,5751.401131141487,25534.659944649375,20694.688680176503,2283.8254810276057,48395.88306907128,2567.268918469339,93115.6294213776,4877.883149501515
DG_F3_097,5,0,0,5090.401748991879,23559.522025086917,16986.672345528255,2437.602594240464,43764.591688632645,4968.111242317998,83105.64876119167,8319.501771292988
DG_F3_098,5,0,0,6319.485319655318,16502.43667033477,19662.83282576984,3768.8782542253284,44461.16316734239,3706.444289270972,91233.25131887292,5821.713602579615
DG_F3_099,5,0,0,3842.289117424478,7081.39721930764,13126.359545057378,4478.062655148082,29426.99859978283,5130.479766313625,57666.50885280903,6374.415509872809
DG_F3_101,5,0,0,4419.2480504809355,8412.206749558545,13508.88754026081,4543.208230220835,29132.870737654866,3738.497563329665,47607.063602031216,5551.5045936628285
DG_F3_102,5,0,0,5843.6948184653165,7226.1442113998855,17842.62363405708,5736.539818447038,38676.273813745516,5843.5760010821505,75033.7075776243,7542.929634517728
DG_F3_103,5,0,0,6950.789495812142,4358.596346274069,19784.79429969034,5660.880564766439,45152.13194944594,5495.587305185189,89012.57270709868,5439.688296304961
DG_F3_106,5,0,0,4952.070895590594,4508.973454368639,12287.609357691503,5214.328279633968,25988.44181055756,6339.245564455687,53166.50154097005,5482.736748205856
DG_F3_107,5,0,0,1706.4186978345983,2726.0729209699884,5287.921938807219,4170.581547112006,10008.637109776293,4939.622489754285,23077.032051446095,7639.500747635533
DG_F3_115,5,0,0,5348.244610260703,3086.363785923978,17456.384880579386,7375.55250083172,37548.35867494853,9069.787846992456,61921.35020418309,10858.4373137766
DG_F3_118,5,0,0,7116.07361559469,4817.880371002708,19065.47386200366,4619.948890245641,35308.587023679385,5644.483765889539,64784.96795586572,6801.0795930230415
DG_F3_119,5,0,0,6528.996925371714,3761.2099631117717,17976.686201463097,2290.5797922706543,30169.46100779076,2757.833721470118,40657.73647401189,3725.0711990319114
DG_F3_120,5,0,0,7047.196092553256,4701.786647850866,17790.47194264593,3560.207509989799,34950.75476457706,5237.781003111186,60858.876024114434,4237.640250211129
DG_F3_121,5,0,0,5466.8426382577345,3381.1862727535286,14508.781518595832,3434.599256385977,27142.304837878244,2893.33123727283,43801.24228143998,4900.878883043479
DG_F3_124,5,0,0,6202.294820658868,4738.0259497164825,20109.44908949325,6179.737797454747,47767.11061715576,8166.565519560996,106046.52523132828,9955.333803728305
DG_F3_126,5,0,0,7417.348800310021,4117.205122674377,22521.441967762097,5917.65406958677,42206.67644015807,5105.646933231941,67331.2336169108,6626.701373528949
DG_F3_127,5,0,0,6018.420350310205,3492.417622994271,17742.46058004818,2828.923075798178,35515.50292656354,3182.6972642754513,63724.04754157693,5043.304366264638
DG_F3_129,5,0,0,3473.2149059149115,1502.4823693282974,6691.81329950389,2577.021083687652,11345.515466367367,3449.5702466648863,24514.064322247363,5316.474669961868
DG_F3_131,5,0,0,5577.397643394301,3833.4966310701966,15161.491103319939,2443.7171195741585,28962.84306234439,3691.5646969791133,59220.02785810644,5417.643101828325
DG_F3_132,5,0,0,4977.616632971274,2671.947033038544,12804.44669486599,3165.0300333785444,26209.84429438925,3110.419736115731,50561.878265193074,3384.9061708264926
DG_F3_133,5,0,0,3884.46928844839,2700.8562163426914,12526.980685777375,3533.793491732138,28434.00516947014,4873.8799176686925,55969.50414764064,6215.291614417483
DG_F3_136,5,0,0,6695.450939388511,4375.696909651261,20032.939834533085,2135.3037520701637,34054.762017921305,3865.0472162001097,68389.11961802952,4599.009611412317
DG_F3_139,5,0,0,4957.417677833062,3621.782333865878,15411.245242734773,6941.814213483761,37363.277751170805,5896.696511156037,74907.62405448781,8006.372267657175
DG_F3_145,5,0,0,5576.757857484946,4068.407737387991,21111.957050257923,6708.1278401924465,40101.022195087164,7666.572831399959,78735.78304311425,9118.722329259419
DG_F3_150,5,0,0,4387.085098837782,3121.8079253022524,12945.035078547427,2945.5103480800935,25220.058933422046,3917.299445397014,48018.848092889595,5563.825042317267
DG_F3_152,5,0,0,8739.566919778157,4700.90922717518,22432.4477477708,5139.281392466612,45743.193591904324,5805.709815047032,79813.63036460483,8698.209330637701
DG_F3_154,5,0,0,5055.003308607131,3948.7951917346963,16483.965137151816,6601.228754537909,39588.74561746651,7068.327307159386,72863.46237510463,9171.340150404529
DG_F3_157,5,0,0,7686.753506940761,4315.465636184827,22723.787971293714,5748.284459783056,42555.423739347556,7813.431116993076,75635.86493571063,8473.260604908435
DG_F3_159,5,0,0,5682.0666181648,5863.153449908418,16417.692456741326,4193.010613134255,35004.80753411886,6632.285790537748,62034.71112752211,9477.989536758443
DG_F3_163,5,0,0,6580.051840938255,5393.33123727283,22412.37674981446,4476.947599706064,43003.79484442234,5879.3583130125135,78793.21753817692,9456.154557652022
DG_F3_164,5,0,0,6416.87901465658,3537.9429603442413,16735.66605369083,6186.6383454770785,35670.596170789926,7538.688767918574,70768.876426265575,9606.485966753065
DG_F3_165,5,0,0,6015.084323782852,3266.783412362126,17405.256846623208,7529.622087603142,36129.359226992376,9759.58673486175,61276.939556683195,9750.136183000704
DG_F3_167,5,0,0,8400.416409229001,2517.996263650289,26917.054498791713,4292.314526064878,53089.31594090571,6967.332531468326,105515.70400213504,8857.643979248998
DG_F3_175,5,0,0,5510.128724924962,2510.1086173678104,17628.07599925419,1966.519089383575,37006.85302106905,4841.259976090286,71165.68078704632,5893.808334765235
DG_F3_179,5,0,0,5306.868741522836,2707.089559059551,15967.648768503517,2311.1260597596593,35466.422207517295,4768.7265335668235,74814.31584950772,7744.41649697107
DG_F3_180,5,0,0,4764.942656902924,2841.718793985281,13380.637884831223,6214.322795754745,26664.54014016795,7694.558895034894,40168.6292861086,7628.926000533762
DG_F3_185,5,0,0,6198.035674462304,1516.5576593341107,17309.53573478498,2666.8835845559333,33505.85312709072,3065.5433244738215,61044.066625476626,4054.9996526876484
DG_F3_190,5,0,0,5530.117464692956,2891.750052096852,14175.736393581663,5479.784593224118,29913.455246061654,5752.753821349837,53412.73685788343,7053.529973055871
DG_F3_194,5,0,0,7056.600945420776,3930.789788285702,18680.514680344673,4655.557546000606,29247.12736126699,5412.515674754779,42043.09232293468,6890.402845767723
DG_F3_195,5,0,0,3778.730957229398,4027.872730130991,10021.16777380095,5795.135067945263,16464.561344500944,7797.363350869559,27564.35332268241,9513.451955734126
DG_F3_196,5,0,0,2575.8694690508128,1611.7395230487439,8511.364425709888,4187.024044982432,20685.79565603647,7971.257161032283,45949.61594565841,10210.580962164888
DG_F3_200,5,0,0,2263.791042266085,2499.360214090644,4324.395219519684,7905.560287940218,4270.762880718315,8812.401975658888,7325.877694869648,10544.850820205535
DG_F3_203,5,0,0,2786.6332271898036,2062.295040014038,7730.597121328999,4548.950933904631,17297.334103513702,9057.787291292694,33025.76692050933,10568.047629319008
DG_F3_210,5,0,0,4447.947018414866,2061.9294480658355,12934.725385608104,6047.667706166439,28260.714586021953,7713.761612114253,53039.30296239155,8270.357073655809
DG_F3_212,5,0,0,3117.8686720603655,962.4299434429255,10779.71165763045,2284.9770956644447,24002.09849778268,4777.116868778081,52411.755243502506,11705.303642392575
DG_F3_214,5,0,0,3758.9067338380933,2120.5886761549964,12179.549517601423,2885.7086451527985,28810.59229551528,3641.734514439053,68142.41817138219,6777.425793974312
DG_F3_218,5,0,0,2875.069919460093,3592.196805457556,9381.91197277071,4937.959046389962,20434.405492653426,6482.831802112389,36984.30513766364,8554.787609357687
DG_F3_220,5,0,0,3850.5057964603384,3686.7023240680137,14278.440311630573,5571.1734404761455,33262.34147019145,6415.480625454704,77790.53592123685,7365.416464067794
DG_F3_223,5,0,0,2858.9655941417545,4307.788205272566,9871.540129200193,6893.7388722950745,21431.484412987284,6536.381882725413,39057.72331270175,6053.398359954519
DG_F3_225,5,0,0,2768.8745983058466,2548.8522240786165,9045.649638612358,4978.393515861206,18167.360682048336,7156.10593392291,30896.797048941786,8088.411100833914
DG_F3_227,5,0,0,4178.524032186715,4250.426828599526,13828.524580574634,6594.986272022344,32095.828961462947,7170.117245337788,56404.01931787853,6996.854081285712
DG_F3_230,5,0,0,2884.59358971078,4626.05427578063,8454.149285816127,4928.078923989778,18595.222078828934,4202.442885397892,36598.57821291343,4862.336351904185
DG_F3_231,5,0,0,1178.9974737596376,1385.0176763706954,2898.9339338790396,285.96602188433394,7651.547002328819,911.4298666686163,19497.566985584705,3865.440227544428
DG_F3_232,5,0,0,5412.84470750816,4724.425929243334,14489.77073728928,4865.690658028947,27197.399544472428,5617.557918904393,47461.4666086594,5185.684150492269
DG_F3_236,5,0,0,4419.88783639029,3973.9570575697635,14481.12448771428,4318.372092173041,33525.74132907296,5348.856976773943,57807.444548841246,6198.4561052027375
DG_F3_239,5,0,0,2070.6396762317704,3343.4114847054607,7878.4973439744945,3646.514629161806,19841.945460993164,5700.382774769767,45587.28690559318,7018.9906737494
DG_F3_241,5,0,0,5928.914301591421,3982.438790768071,16978.373408304047,3562.940309802616,35569.281502144186,6209.076551298033,76281.68311221112,8187.239744231869
DG_F3_245,5,0,0,4774.905037491453,4139.725586683679,13997.537738228848,2573.1001100431763,25965.40037802207,3233.5693838678894,38863.84076277103,4672.93230333895
DG_F3_246,5,0,0,4355.114082967437,1378.7660540564252,12920.851171173805,780.2097766598786,28565.727948407657,603.263273729659,59686.943614753814,2326.72769614922
DG_F3_247,5,0,0,3282.741500901184,2630.7813796708942,9529.739077026567,2860.336563947515,19771.733527340788,5479.848571815053,35628.772451915516,7515.802711961071
DG_F3_248,5,0,0,2760.191789536027,4326.561351812787,10064.563538052636,2381.950359925272,22281.19321900054,4872.5363672590465,46895.612531029605,6184.773826541244
DG_F3_249,5,0,0,2694.0287867100005,4055.1367496682246,11710.449349063534,3398.295975929426,32775.67460854242,7144.3430129894805,78482.51008119796,10980.572443872494
DG_F3_250,5,0,0,4967.453176811233,2960.6184353395793,16127.5861060436,5167.020681536509,37567.31461746286,6175.231876693147,75653.13001546451,8942.954860362153
DG_F3_255,5,0,0,3550.1354518168087,2446.3036826076936,10369.15646969791,4467.0491977084685,29654.086038409085,5765.62265792658,63111.991781492994,6516.338304165188
DG_F3_257,5,0,0,4935.445601746066,2006.6702250949622,16343.660087230233,3815.1713346665247,38220.983881051,5578.1196874920015,72045.9393702313,7229.343140946663
DG_F3_263,5,0,0,5065.6785934946565,1892.8980108142096,17370.31539617371,4204.17030735315,39287.753766511036,5130.004496780963,74302.09411067929,6686.996625586316
DG_F3_266,5,0,0,4966.959627681159,2221.4920538590054,13525.841866858722,4226.252061024607,30777.15708389238,4121.866420013965,60616.98211158596,5452.429175699834
DG_F3_269,5,0,0,3071.4476344372983,1887.3227336041145,11065.216119680177,3097.1944473894905,22823.576293555707,4072.803980565131,38791.910546962106,4511.94388894779
DG_F3_270,5,0,0,5207.6836459753795,3030.044346303316,17284.282470962855,4834.33200867184,34631.51073560755,5927.3056970193275,63793.400334151025,7781.560638908487
DG_F3_271,5,0,0,4859.0825835651785,3575.352156444106,13530.567142789245,4411.753415542775,28976.077490869335,4085.9652907004365,61362.789685919946,5869.103458865421
DG_F3_273,5,0,0,6165.881862617856,2616.9894234249377,17012.117545123183,2351.615368023134,35013.06077234954,2102.546713511181,69237.53057262665,3787.7245191551892
DG_F3_274,5,0,0,2982.4991134395254,562.0884805633036,10481.402337594915,1032.4956403160172,28476.596631435787,2396.0804887233157,59407.59480713196,6265.185775548478
DG_F3_276,5,0,0,3563.319611448877,2713.0852670100785,10854.648867213346,4743.409291153771,28585.73953767242,4945.261745555315,55714.73682863607,6819.688223186571
DG_F3_280,5,0,0,2420.4014930775156,3556.697827287051,9521.248204029553,6306.2326115329615,25115.517915833418,8782.469134899773,52069.94505153018,9348.003319574887
DG_F3_283,5,0,0,1798.9043209312354,1993.0153658295826,7266.633519663363,3160.9536831560818,16146.45065057087,6014.737011432058,33095.832617382424,6539.04156414859
DG_F3_285,5,0,0,6032.468220919902,1212.823868767114,20461.587254002316,2673.200017771781,35775.00923119669,5922.297087328948,45014.413462557895,9390.713598923696
DG_F3_286,5,0,0,6452.36885302838,4821.508871088623,21026.73756713182,3602.3968208124174,45873.17066928917,5102.027572944731,77625.45287702582,5972.821894570594
DG_F3_287,5,0,0,4149.889042843719,3039.2024246058,12708.177195105454,3404.6664156268616,24748.491019233785,3468.5718881727344,44047.02974821682,4601.906927601826
DG_F3_292,5,0,0,6395.3639285048375,2766.479971045117,21341.66761111253,3010.4394780809344,50276.506330224576,4785.342687612648,76661.63368417973,5888.361014737011
DG_F3_293,5,0,0,5878.672828109633,2003.5992527300575,21671.833699534596,3921.5494517948737,56689.308994658684,5826.3017815295625,90787.53075542262,10816.970047051682
DG_F3_294,5,0,0,3080.8890464996393,852.7797783781608,9055.05449147988,2733.302501745701,22082.11012360663,6242.647031941768,48819.594997239765,9112.991675471338
DG_F3_297,5,0,0,5260.529962088113,3474.86920948053,16294.935820333489,5925.998705804502,36798.05431965166,6594.638959671552,76936.34861385812,8260.568349242676
DG_F3_298,5,0,0,3209.5317132735463,946.8100274559549,10549.247063382674,649.9859247099937,31520.862504524197,1474.1855525373903,59788.62387534775,4064.057193204376
DG_F3_299,5,0,0,2844.4790131942127,1477.0554493307832,10138.25773501164,2653.6674356283975,25453.4528331548,7543.9350123752865,48437.38689499102,9636.354828921245
DG_F3_300,5,0,0,1925.5819309835515,645.5531223380334,6382.412833739749,1965.011022597238,17497.797308512076,3602.8446709489667,41424.46504758178,7030.781014078944
DG_F3_302,5,0,0,2469.0160823898013,1879.8189588672494,10915.999766021152,4344.859228820344,28234.903794478825,5528.883591867772,54558.74879811646,6996.753543499955
DG_F3_304,5,0,0,3665.470571676129,1399.9703870521953,11078.962376932608,2130.267722983668,28742.45509616896,2796.010660661209,50561.540092640986,4724.224853671822
DG_F3_305,5,0,0,1512.4995887090581,798.3157178946287,6107.332312113157,1566.8356920107187,16604.96693220828,3775.111596942188,52168.18874781101,5678.959086605076
DG_F3_307,5,0,0,4254.603716607745,2070.9138701929223,13300.929700324277,4843.444387980799,32026.585846473314,6833.096307886914,50448.53105155212,9389.680801670022
DG_F3_309,5,0,0,4826.1336092333895,2323.7481217713657,13923.505368717757,5418.648479685882,28719.74269638685,5205.398696299112,54293.74947446156,5775.283425157842
DG_F3_312,5,0,0,2178.333924373649,1526.081329584797,7851.461819404888,1996.049778999667,20710.244617572538,3433.6304377232386,38360.83194103732,3425.0207473430596
DG_F3_315,5,0,0,3722.658292173772,1927.3002131401054,9288.676886180256,1715.192904591469,20181.022853152674,2197.4818026607777,35091.617342219644,3803.792285278708
DG_F3_316,5,0,0,4801.684647697319,3598.7774605252084,12907.680721239793,8922.061280522357,23763.85136493753,10149.143235269385,54076.5512980342,10774.25062790417
DG_F3_317,5,0,0,2146.765059646326,1205.1647174522625,5666.766595132507,1743.6633775577723,12661.445404326412,3341.693202548906,29855.69171824559,6926.130318905854
DG_F3_318,5,0,0,2159.396261456737,2159.6430360217746,7263.653945285507,6172.983486211698,19007.37216163551,6556.041589740026,38617.20329471463,8208.35267924059
DG_F3_324,5,0,0,4189.555769223738,2094.147238501219,14095.690036522632,2288.020648633234,28745.133057189545,2185.2618917920945,49334.33018071209,3920.4161167554435
DG_F3_325,5,0,0,3655.8463636396864,2666.0427230750665,12246.918973856518,3508.549367708725,31070.316127357604,3346.4093386807244,52462.67306208847,5713.032256177589
DG_F3_328,5,0,0,4213.949891967579,1698.4944923572998,17482.287070109564,1417.8478333193184,40488.47654179264,4311.023694014162,80934.27022363257,6993.262140394619
DG_F3_329,5,0,0,5887.6755298341295,1384.3687506626352,19835.712118276304,5953.482080510657,46799.55324663928,11519.975944049806,89602.52843391377,12437.246142090964
DG_F3_330,5,0,0,2826.8666210895362,1455.8236969388981,11985.383633910844,3924.8671987248144,28523.255303825183,4319.45058842024,59710.71623118571,6223.947003791187
DG_F3_331,5,0,0,4113.530923594937,2729.5186250818006,15660.176800266147,3505.213341181373,38035.263171363906,4123.995993112247,72411.98373847012,7962.409835885773
DG_F3_332,5,0,0,3607.597366275605,1641.343331054476,14033.959836068567,4850.45461358759,34071.26849438267,5194.951906379213,68183.98597589285,9117.662112609629
DG_F3_333,5,0,0,3866.2079706356544,2271.843204925254,12372.079377323791,7780.756336622441,29758.380281432677,8669.035093171105,56771.658580991396,9710.195262659532
DG_F3_334,5,0,0,2346.1223490013854,1476.717276778696,9648.099470257264,1200.9238508531084,22785.563870741305,1934.8953858640216,44713.092578849035,3503.851511174317
DG_F3_335,5,0,0,3998.3968793071294,2295.030874240025,13914.292451623043,2856.772042452536,29583.69130878261,3838.5052407605763,55954.07616742648,6249.584139158918
DG_F3_336,5,0,0,1918.982996318489,1501.5318302629696,6753.1596284123425,3633.444717013552,18519.28863118718,3821.5509141626653,39489.30460755532,4673.051120722116
DG_F3_337,5,0,0,2571.4275268801475,2483.9962124674157,10145.83462813815,4598.424664295192,26393.572527958637,5002.348928267203,55309.839176101974,6942.9749679193055
DG_F3_338,5,0,0,3911.175780264615,1712.8531161229703,11469.039845866433,7326.389523597133,22899.46404220393,8775.202994929237,43305.079168936376,10364.056462020475
DG_F3_342,5,0,0,3239.729608195109,937.825605328868,9844.358367851304,2320.448654438834,19816.399723612485,5040.269953094552,39908.693410936314,8257.104365533452
DG_F3_344,6,0,0,1813.151332908141,3156.269571814981,5971.096830425248,6361.193400463235,15328.783781889595,6170.344310215267,25916.347282460112,3804.7850435563673
DG_F3_345,6,0,0,4632.657592167291,3528.367870835324,14365.049870309682,6741.7453724785555,35704.80559435116,6670.402195465944,55505.7239939052,7331.87037095668
DG_F3_346,6,0,0,1476.1235443761789,1877.5988938329388,4816.113463875148,3858.7784323947544,15025.900427460405,3726.444049141355,22546.45560363211,3304.709694781057
DG_F3_349,6,0,0,4620.452512529471,3326.965676735411,11246.497866070684,5453.407284010594,28799.273789600913,6603.35837780142,47708.67927818937,6604.804124989507
DG_F3_351,6,0,0,9414.476868266742,4088.0639123774026,19853.441758006225,8244.206287451054,35245.42295492383,10847.63811226376,45200.11592407124,10091.757881637419
DG_F3_352,6,0,0,3616.4196693040185,2985.8881968011715,9462.25562238368,7052.302358170984,17817.383858983452,6458.624312347632,26444.003366997593,5727.957148454183
DG_F3_354,6,0,0,3986.596507107952,2436.71335558664,10824.705804276096,4228.233074798094,20020.83764331744,7823.7836758027715,27409.18843572438,12057.336153190454
DG_F3_355,6,0,0,3859.859007925561,1900.7194793449726,12090.279002100413,4658.0722748467215,22389.22370482022,6112.68290427851,34740.96787558801,10392.603325467502
DG_F3_356,6,0,0,5636.772650768679,4088.132429741267,16991.848308111563,10617.545904989232,33373.59084826781,10512.177591233316,44310.943520578345,10281.189147064017
DG_F3_357,6,0,0,5170.9784504998825,3266.347832137497,13468.552436625741,3433.5518411283974,29071.51507979736,3369.9656943277605,42103.49855110694,6593.868435932391
DG_F3_360,6,0,0,4952.793111375268,2960.470451769689,10599.80038025072,6032.7377736775325,16961.18776385339,3753.52717891904,27205.295812734603,3590.491015593733
DG_F3_363,6,0,0,2566.9657743494677,2806.5175736507936,7076.309964341523,5190.47270963674,13595.839860217598,5261.191483786004,19668.085960763034,5360.737453293802
DG_F3_364,6,0,0,4189.937647152046,3158.777044998482,8622.846830295435,5471.2064291142515,12694.03502717704,4199.660521680202,20234.888196887816,4019.574988780637
DG_F3_365,6,0,0,2452.8911382991532,1793.3736800491654,5933.6491049662145,3305.004030013836,7222.4512926631505,1869.9783526714252,15220.126258970397,2374.8448670690723
DG_F3_366,6,0,0,4277.737458423792,2219.8886094956697,11378.860377844252,6107.505344221339,20892.32677932042,8978.807293592638,36489.27385585274,10612.404995543156
DG_F3_367,6,0,0,2487.071879783528,1732.8837554998388,6442.505970636785,4903.561763866607,10973.501848859823,3823.674377842969,19215.160483129992,3803.7770698762843
DG_F3_368,6,0,0,4141.916359060158,3054.1256718163245,8077.001018636402,6556.37386212417,13811.785155086578,5607.307023296731,21745.28328384848,5636.616974640894
DG_F3_369,6,0,0,3361.272839178037,3832.303732581312,8512.903948904961,6668.374017460146,14462.037381754479,4594.295831811935,25900.363364365126,3945.5307542969786
DG_F3_370,6,0,0,2293.9618954585376,685.3129085265039,5111.002110577711,2601.7104914526653,11793.754043967758,4064.1999242847933,18806.947327303915,4115.191445515815
DG_F3_371,6,0,0,3409.6996383151422,2799.494841353402,8726.594416158227,5452.303619094575,17687.00150479026,10384.169678659131,26314.419494122867,8363.68037751885
DG_F3_372,6,0,0,3856.0737933731803,2224.196728307669,11000.28677659768,5281.917130397805,25984.42752720577,6505.829941851278,35750.25879936901,6993.719719321727
DG_F3_375,6,0,0,4471.749885324456,1860.5008234061588,12908.064323092987,3044.245562975761,22269.878999269775,2559.419968931346,34499.467873462236,1794.5996035634757
DG_F3_376,6,0,0,2408.934724077022,1757.6671275548658,7333.529159115937,4492.252768247057,15084.833094695712,2220.1776835188357,20279.425229149,2027.5910432857333
DG_F3_377,6,0,0,6103.868199311826,3952.995601242243,14835.105868535746,8411.983952028082,33241.864007810895,7286.4712698986295,56409.85318076947,6738.889976634735
DG_F3_378,6,0,0,3410.3034991341856,3205.857283531466,8564.116949173344,5496.586841147451,16970.299113778026,5937.664509654898,25101.464113418213,6443.584517386769
DG_F3_381,6,0,0,2470.0885868627797,1755.5319080211743,8030.6088953461,2734.4230393026587,16543.541797513324,1230.0394573268131,24185.355819074583,2391.5807136963713
DG_F3_384,6,0,0,3737.904186532566,2494.3561945047018,11109.80951018741,5499.170236202763,26942.298015248707,10597.787950026743,39512.05249918791,9379.373100639217
DG_F3_385,6,0,0,1056.9215226755055,1462.8521612966665,4727.916255395166,3761.7868913591246,9949.777726147093,3359.9176665882196,17985.81339510857,3611.2028273063324
